ChromatogramRI		ChromatogramUV		Calibration CurveRI	
20.13667	-0.042	20.13667	0.000	20.13667	0.000
20.13833	-0.031	20.13833	0.000	20.13833	0.000
20.14000	-0.031	20.14000	0.000	20.14000	0.000
20.14167	-0.032	20.14167	0.000	20.14167	0.000
20.14333	-0.032	20.14333	0.000	20.14332	0.000
20.14500	-0.037	20.14500	0.000	20.14500	0.000
20.14667	-0.048	20.14667	-0.001	20.14667	0.000
20.14833	-0.054	20.14833	0.000	20.14833	0.000
20.15000	-0.054	20.15000	0.004	20.15000	0.000
20.15167	-0.048	20.15167	0.005	20.15167	0.000
20.15333	-0.037	20.15333	0.006	20.15333	0.000
20.15500	-0.037	20.15500	0.007	20.15500	0.000
20.15667	-0.036	20.15667	0.007	20.15667	0.000
20.15833	-0.036	20.15833	0.007	20.15833	0.000
20.16000	-0.036	20.16000	0.005	20.16000	0.000
20.16167	-0.047	20.16167	0.004	20.16167	0.000
20.16333	-0.052	20.16333	0.004	20.16333	0.000
20.16500	-0.062	20.16500	0.004	20.16500	0.000
20.16667	-0.057	20.16667	0.004	20.16665	0.000
20.16833	-0.047	20.16833	0.004	20.16833	0.000
20.17000	-0.042	20.17000	0.004	20.17000	0.000
20.17167	-0.042	20.17167	0.004	20.17167	0.000
20.17333	-0.042	20.17333	0.002	20.17333	0.000
20.17500	-0.047	20.17500	0.004	20.17500	0.000
20.17667	-0.056	20.17667	0.004	20.17667	0.000
20.17833	-0.061	20.17833	0.004	20.17833	0.000
20.18000	-0.066	20.18000	0.005	20.18000	0.000
20.18167	-0.066	20.18167	0.002	20.18167	0.000
20.18333	-0.055	20.18333	0.001	20.18333	0.000
20.18500	-0.048	20.18500	0.001	20.18500	0.000
20.18667	-0.048	20.18667	0.002	20.18667	0.000
20.18833	-0.050	20.18833	0.002	20.18833	0.000
20.19000	-0.051	20.19000	0.002	20.18998	0.000
20.19167	-0.056	20.19167	0.002	20.19167	0.000
20.19333	-0.061	20.19333	0.002	20.19333	0.000
20.19500	-0.065	20.19500	0.003	20.19500	0.000
20.19667	-0.071	20.19667	0.001	20.19667	0.000
20.19833	-0.066	20.19833	0.000	20.19833	0.000
20.20000	-0.057	20.20000	0.000	20.20000	0.000
20.20167	-0.052	20.20167	0.000	20.20167	0.000
20.20333	-0.047	20.20333	0.000	20.20333	0.000
20.20500	-0.047	20.20500	0.000	20.20500	0.000
20.20667	-0.047	20.20667	0.002	20.20667	0.000
20.20833	-0.052	20.20833	0.001	20.20833	0.000
20.21000	-0.057	20.21000	0.000	20.21000	0.000
20.21167	-0.062	20.21167	0.000	20.21167	0.000
20.21333	-0.062	20.21333	0.002	20.21332	0.000
20.21500	-0.062	20.21500	0.002	20.21500	0.000
20.21667	-0.047	20.21667	0.001	20.21667	0.000
20.21833	-0.042	20.21833	0.002	20.21833	0.000
20.22000	-0.036	20.22000	0.002	20.22000	0.000
20.22167	-0.036	20.22167	0.001	20.22165	0.000
20.22333	-0.042	20.22333	0.003	20.22333	0.000
20.22500	-0.048	20.22500	0.002	20.22500	0.000
20.22667	-0.053	20.22667	0.006	20.22667	0.000
20.22833	-0.058	20.22833	0.006	20.22833	0.000
20.23000	-0.062	20.23000	0.004	20.23000	0.000
20.23167	-0.057	20.23167	0.004	20.23167	0.000
20.23333	-0.046	20.23333	0.002	20.23333	0.000
20.23500	-0.041	20.23500	0.005	20.23500	0.000
20.23667	-0.041	20.23667	0.008	20.23665	0.000
20.23833	-0.036	20.23833	0.009	20.23833	0.000
20.24000	-0.040	20.24000	0.007	20.24000	0.000
20.24167	-0.050	20.24167	0.007	20.24167	0.000
20.24333	-0.059	20.24333	0.007	20.24333	0.000
20.24500	-0.059	20.24500	0.007	20.24498	0.000
20.24667	-0.060	20.24667	0.007	20.24667	0.000
20.24833	-0.055	20.24833	0.007	20.24833	0.000
20.25000	-0.045	20.25000	0.005	20.25000	0.000
20.25167	-0.036	20.25167	0.005	20.25167	0.000
20.25333	-0.036	20.25333	0.006	20.25333	0.000
20.25500	-0.041	20.25500	0.004	20.25500	0.000
20.25667	-0.051	20.25667	0.002	20.25667	0.000
20.25833	-0.062	20.25833	0.002	20.25833	0.000
20.26000	-0.073	20.26000	0.003	20.25998	0.000
20.26167	-0.068	20.26167	0.001	20.26167	0.000
20.26333	-0.065	20.26333	0.000	20.26333	0.000
20.26500	-0.055	20.26500	0.001	20.26500	0.000
20.26667	-0.038	20.26667	0.001	20.26667	0.000
20.26833	-0.032	20.26833	0.000	20.26832	0.000
20.27000	-0.033	20.27000	0.001	20.27000	0.000
20.27167	-0.039	20.27167	0.002	20.27167	0.000
20.27333	-0.049	20.27333	0.002	20.27333	0.000
20.27500	-0.060	20.27500	0.001	20.27500	0.000
20.27667	-0.065	20.27667	0.002	20.27667	0.000
20.27833	-0.065	20.27833	0.002	20.27833	0.000
20.28000	-0.060	20.28000	0.000	20.28000	0.000
20.28167	-0.054	20.28167	0.000	20.28167	0.000
20.28333	-0.043	20.28333	-0.002	20.28333	0.000
20.28500	-0.037	20.28500	-0.004	20.28500	0.000
20.28667	-0.043	20.28667	-0.004	20.28667	0.000
20.28833	-0.048	20.28833	-0.005	20.28833	0.000
20.29000	-0.053	20.29000	-0.005	20.29000	0.000
20.29167	-0.064	20.29167	-0.004	20.29165	0.000
20.29333	-0.064	20.29333	-0.003	20.29333	0.000
20.29500	-0.064	20.29500	-0.002	20.29500	0.000
20.29667	-0.054	20.29667	-0.006	20.29667	0.000
20.29833	-0.043	20.29833	-0.006	20.29833	0.000
20.30000	-0.043	20.30000	-0.003	20.30000	0.000
20.30167	-0.043	20.30167	-0.003	20.30167	0.000
20.30333	-0.048	20.30333	-0.003	20.30333	0.000
20.30500	-0.053	20.30500	-0.002	20.30500	0.000
20.30667	-0.058	20.30667	-0.003	20.30667	0.000
20.30833	-0.064	20.30833	-0.003	20.30833	0.000
20.31000	-0.064	20.31000	-0.003	20.31000	0.000
20.31167	-0.055	20.31167	-0.002	20.31167	0.000
20.31333	-0.049	20.31333	0.000	20.31333	0.000
20.31500	-0.039	20.31500	0.000	20.31498	0.000
20.31667	-0.039	20.31667	-0.002	20.31667	0.000
20.31833	-0.045	20.31833	-0.003	20.31833	0.000
20.32000	-0.049	20.32000	-0.004	20.32000	0.000
20.32167	-0.055	20.32167	-0.004	20.32167	0.000
20.32333	-0.061	20.32333	-0.005	20.32333	0.000
20.32500	-0.066	20.32500	-0.005	20.32500	0.000
20.32667	-0.072	20.32667	-0.005	20.32667	0.000
20.32833	-0.067	20.32833	-0.005	20.32833	0.000
20.33000	-0.056	20.33000	-0.005	20.33000	0.000
20.33167	-0.051	20.33167	-0.004	20.33167	0.000
20.33333	-0.041	20.33333	-0.003	20.33333	0.000
20.33500	-0.046	20.33500	-0.003	20.33500	0.000
20.33667	-0.051	20.33667	-0.002	20.33667	0.000
20.33833	-0.056	20.33833	-0.001	20.33832	0.000
20.34000	-0.061	20.34000	-0.001	20.34000	0.000
20.34167	-0.066	20.34167	0.000	20.34167	0.000
20.34333	-0.067	20.34333	0.000	20.34333	0.000
20.34500	-0.056	20.34500	0.000	20.34500	0.000
20.34667	-0.051	20.34667	0.000	20.34665	0.000
20.34833	-0.046	20.34833	0.000	20.34833	0.000
20.35000	-0.041	20.35000	-0.001	20.35000	0.000
20.35167	-0.041	20.35167	-0.001	20.35167	0.000
20.35333	-0.042	20.35333	-0.002	20.35333	0.000
20.35500	-0.053	20.35500	-0.001	20.35500	0.000
20.35667	-0.063	20.35667	0.000	20.35667	0.000
20.35833	-0.063	20.35833	0.000	20.35833	0.000
20.36000	-0.062	20.36000	0.000	20.36000	0.000
20.36167	-0.051	20.36167	0.002	20.36165	0.000
20.36333	-0.046	20.36333	0.003	20.36333	0.000
20.36500	-0.042	20.36500	0.004	20.36500	0.000
20.36667	-0.048	20.36667	0.002	20.36667	0.000
20.36833	-0.048	20.36833	0.000	20.36833	0.000
20.37000	-0.058	20.37000	0.001	20.36998	0.000
20.37167	-0.064	20.37167	0.003	20.37167	0.000
20.37333	-0.069	20.37333	0.005	20.37333	0.000
20.37500	-0.068	20.37500	0.006	20.37500	0.000
20.37667	-0.068	20.37667	0.005	20.37667	0.000
20.37833	-0.058	20.37833	0.002	20.37833	0.000
20.38000	-0.053	20.38000	0.002	20.38000	0.000
20.38167	-0.048	20.38167	0.000	20.38167	0.000
20.38333	-0.047	20.38333	0.001	20.38333	0.000
20.38500	-0.052	20.38500	0.001	20.38498	0.000
20.38667	-0.056	20.38667	0.003	20.38667	0.000
20.38833	-0.061	20.38833	0.004	20.38833	0.000
20.39000	-0.066	20.39000	0.005	20.39000	0.000
20.39167	-0.061	20.39167	0.005	20.39167	0.000
20.39333	-0.050	20.39333	0.001	20.39332	0.000
20.39500	-0.045	20.39500	0.001	20.39500	0.000
20.39667	-0.041	20.39667	0.001	20.39667	0.000
20.39833	-0.041	20.39833	0.000	20.39833	0.000
20.40000	-0.046	20.40000	0.000	20.40000	0.000
20.40167	-0.046	20.40167	0.000	20.40167	0.000
20.40333	-0.056	20.40333	0.001	20.40333	0.000
20.40500	-0.062	20.40500	0.002	20.40500	0.000
20.40667	-0.061	20.40667	0.000	20.40667	0.000
20.40833	-0.067	20.40833	0.000	20.40833	0.000
20.41000	-0.061	20.41000	0.001	20.41000	0.000
20.41167	-0.055	20.41167	0.000	20.41167	0.000
20.41333	-0.045	20.41333	-0.002	20.41333	0.000
20.41500	-0.045	20.41500	-0.004	20.41500	0.000
20.41667	-0.040	20.41667	-0.003	20.41665	0.000
20.41833	-0.045	20.41833	-0.003	20.41833	0.000
20.42000	-0.055	20.42000	-0.001	20.42000	0.000
20.42167	-0.064	20.42167	-0.003	20.42167	0.000
20.42333	-0.068	20.42333	-0.003	20.42333	0.000
20.42500	-0.063	20.42500	-0.003	20.42500	0.000
20.42667	-0.053	20.42667	-0.004	20.42667	0.000
20.42833	-0.043	20.42833	-0.004	20.42833	0.000
20.43000	-0.042	20.43000	-0.002	20.43000	0.000
20.43167	-0.036	20.43167	-0.001	20.43167	0.000
20.43333	-0.042	20.43333	-0.003	20.43333	0.000
20.43500	-0.053	20.43500	-0.004	20.43500	0.000
20.43667	-0.058	20.43667	-0.002	20.43667	0.000
20.43833	-0.068	20.43833	-0.001	20.43833	0.000
20.44000	-0.069	20.44000	0.000	20.43998	0.000
20.44167	-0.065	20.44167	0.001	20.44167	0.000
20.44333	-0.045	20.44333	0.002	20.44333	0.000
20.44500	-0.036	20.44500	0.002	20.44500	0.000
20.44667	-0.032	20.44667	0.002	20.44667	0.000
20.44833	-0.037	20.44833	0.002	20.44833	0.000
20.45000	-0.047	20.45000	0.003	20.45000	0.000
20.45167	-0.052	20.45167	0.001	20.45167	0.000
20.45333	-0.061	20.45333	0.000	20.45333	0.000
20.45500	-0.072	20.45500	0.002	20.45500	0.000
20.45667	-0.066	20.45667	0.003	20.45667	0.000
20.45833	-0.061	20.45833	0.003	20.45833	0.000
20.46000	-0.050	20.46000	0.000	20.46000	0.000
20.46167	-0.040	20.46167	0.001	20.46167	0.000
20.46333	-0.045	20.46333	0.000	20.46332	0.000
20.46500	-0.045	20.46500	0.000	20.46500	0.000
20.46667	-0.050	20.46667	0.000	20.46667	0.000
20.46833	-0.060	20.46833	-0.001	20.46833	0.000
20.47000	-0.065	20.47000	0.000	20.47000	0.000
20.47167	-0.069	20.47167	0.000	20.47165	0.000
20.47333	-0.063	20.47333	0.001	20.47333	0.000
20.47500	-0.052	20.47500	0.001	20.47500	0.000
20.47667	-0.043	20.47667	0.001	20.47667	0.000
20.47833	-0.043	20.47833	0.000	20.47833	0.000
20.48000	-0.043	20.48000	-0.001	20.48000	0.000
20.48167	-0.049	20.48167	-0.001	20.48167	0.000
20.48333	-0.055	20.48333	-0.001	20.48333	0.000
20.48500	-0.055	20.48500	-0.001	20.48500	0.000
20.48667	-0.066	20.48667	0.000	20.48665	0.000
20.48833	-0.067	20.48833	0.002	20.48833	0.000
20.49000	-0.061	20.49000	0.000	20.49000	0.000
20.49167	-0.051	20.49167	0.002	20.49167	0.000
20.49333	-0.045	20.49333	0.003	20.49333	0.000
20.49500	-0.041	20.49500	0.003	20.49498	0.000
20.49667	-0.036	20.49667	0.002	20.49667	0.000
20.49833	-0.042	20.49833	0.002	20.49833	0.000
20.50000	-0.047	20.50000	0.000	20.50000	0.000
20.50167	-0.058	20.50167	0.000	20.50167	0.000
20.50333	-0.063	20.50333	0.000	20.50333	0.000
20.50500	-0.068	20.50500	0.000	20.50500	0.000
20.50667	-0.063	20.50667	0.000	20.50667	0.000
20.50833	-0.053	20.50833	0.000	20.50833	0.000
20.51000	-0.049	20.51000	0.000	20.50998	0.000
20.51167	-0.043	20.51167	0.000	20.51167	0.000
20.51333	-0.048	20.51333	-0.001	20.51333	0.000
20.51500	-0.053	20.51500	-0.001	20.51500	0.000
20.51667	-0.058	20.51667	-0.001	20.51667	0.000
20.51833	-0.067	20.51833	0.000	20.51832	0.000
20.52000	-0.073	20.52000	0.000	20.52000	0.000
20.52167	-0.067	20.52167	0.002	20.52167	0.000
20.52333	-0.067	20.52333	0.001	20.52333	0.000
20.52500	-0.055	20.52500	0.000	20.52500	0.000
20.52667	-0.049	20.52667	0.000	20.52667	0.000
20.52833	-0.050	20.52833	-0.002	20.52833	0.000
20.53000	-0.055	20.53000	-0.004	20.53000	0.000
20.53167	-0.059	20.53167	-0.005	20.53167	0.000
20.53333	-0.068	20.53333	-0.005	20.53333	0.000
20.53500	-0.067	20.53500	-0.003	20.53500	0.000
20.53667	-0.072	20.53667	-0.003	20.53667	0.000
20.53833	-0.068	20.53833	-0.001	20.53833	0.000
20.54000	-0.067	20.54000	-0.001	20.54000	0.000
20.54167	-0.058	20.54167	0.000	20.54165	0.000
20.54333	-0.053	20.54333	-0.001	20.54333	0.000
20.54500	-0.053	20.54500	-0.001	20.54500	0.000
20.54667	-0.053	20.54667	0.000	20.54667	0.000
20.54833	-0.059	20.54833	0.000	20.54833	0.000
20.55000	-0.064	20.55000	0.000	20.55000	0.000
20.55167	-0.064	20.55167	0.000	20.55167	0.000
20.55333	-0.069	20.55333	0.001	20.55333	0.000
20.55500	-0.065	20.55500	0.001	20.55500	0.000
20.55667	-0.055	20.55667	0.001	20.55667	0.000
20.55833	-0.045	20.55833	0.002	20.55833	0.000
20.56000	-0.040	20.56000	0.002	20.56000	0.000
20.56167	-0.035	20.56167	0.002	20.56167	0.000
20.56333	-0.039	20.56333	0.003	20.56333	0.000
20.56500	-0.044	20.56500	0.003	20.56498	0.000
20.56667	-0.049	20.56667	0.002	20.56667	0.000
20.56833	-0.054	20.56833	0.004	20.56833	0.000
20.57000	-0.053	20.57000	0.005	20.57000	0.000
20.57167	-0.048	20.57167	0.003	20.57167	0.000
20.57333	-0.036	20.57333	0.003	20.57333	0.000
20.57500	-0.036	20.57500	0.002	20.57500	0.000
20.57667	-0.035	20.57667	0.002	20.57667	0.000
20.57833	-0.040	20.57833	0.004	20.57833	0.000
20.58000	-0.045	20.58000	0.005	20.58000	0.000
20.58167	-0.045	20.58167	0.006	20.58167	0.000
20.58333	-0.055	20.58333	0.004	20.58333	0.000
20.58500	-0.061	20.58500	0.004	20.58500	0.000
20.58667	-0.051	20.58667	0.003	20.58667	0.000
20.58833	-0.047	20.58833	0.003	20.58832	0.000
20.59000	-0.037	20.59000	0.003	20.59000	0.000
20.59167	-0.037	20.59167	0.001	20.59167	0.000
20.59333	-0.032	20.59333	0.000	20.59333	0.000
20.59500	-0.037	20.59500	0.000	20.59500	0.000
20.59667	-0.049	20.59667	0.000	20.59665	0.000
20.59833	-0.054	20.59833	0.000	20.59833	0.000
20.60000	-0.063	20.60000	0.000	20.60000	0.000
20.60167	-0.063	20.60167	0.000	20.60167	0.000
20.60333	-0.053	20.60333	0.000	20.60333	0.000
20.60500	-0.043	20.60500	0.000	20.60500	0.000
20.60667	-0.032	20.60667	0.000	20.60667	0.000
20.60833	-0.032	20.60833	-0.002	20.60833	0.000
20.61000	-0.031	20.61000	-0.004	20.61000	0.000
20.61167	-0.036	20.61167	-0.002	20.61165	0.000
20.61333	-0.045	20.61333	-0.003	20.61333	0.000
20.61500	-0.049	20.61500	-0.002	20.61500	0.000
20.61667	-0.059	20.61667	-0.004	20.61667	0.000
20.61833	-0.054	20.61833	-0.001	20.61833	0.000
20.62000	-0.049	20.62000	0.001	20.61998	0.000
20.62167	-0.039	20.62167	0.002	20.62167	0.000
20.62333	-0.039	20.62333	0.001	20.62333	0.000
20.62500	-0.038	20.62500	0.003	20.62500	0.000
20.62667	-0.037	20.62667	0.004	20.62667	0.000
20.62833	-0.047	20.62833	0.003	20.62833	0.000
20.63000	-0.057	20.63000	0.003	20.63000	0.000
20.63167	-0.061	20.63167	0.004	20.63167	0.000
20.63333	-0.062	20.63333	0.005	20.63333	0.000
20.63500	-0.058	20.63500	0.006	20.63498	0.000
20.63667	-0.048	20.63667	0.006	20.63667	0.000
20.63833	-0.043	20.63833	0.006	20.63833	0.000
20.64000	-0.043	20.64000	0.004	20.64000	0.000
20.64167	-0.044	20.64167	0.001	20.64167	0.000
20.64333	-0.054	20.64333	-0.002	20.64332	0.000
20.64500	-0.059	20.64500	-0.001	20.64500	0.000
20.64667	-0.065	20.64667	-0.001	20.64667	0.000
20.64833	-0.070	20.64833	0.000	20.64833	0.000
20.65000	-0.076	20.65000	0.000	20.65000	0.000
20.65167	-0.072	20.65167	0.000	20.65167	0.000
20.65333	-0.063	20.65333	0.000	20.65333	0.000
20.65500	-0.053	20.65500	0.000	20.65500	0.000
20.65667	-0.043	20.65667	0.000	20.65667	0.000
20.65833	-0.043	20.65833	-0.002	20.65833	0.000
20.66000	-0.043	20.66000	-0.002	20.66000	0.000
20.66167	-0.049	20.66167	-0.003	20.66167	0.000
20.66333	-0.060	20.66333	-0.002	20.66333	0.000
20.66500	-0.065	20.66500	-0.001	20.66500	0.000
20.66667	-0.070	20.66667	-0.001	20.66665	0.000
20.66833	-0.060	20.66833	0.000	20.66833	0.000
20.67000	-0.050	20.67000	0.000	20.67000	0.000
20.67167	-0.045	20.67167	0.001	20.67167	0.000
20.67333	-0.045	20.67333	0.002	20.67333	0.000
20.67500	-0.050	20.67500	0.002	20.67500	0.000
20.67667	-0.056	20.67667	0.001	20.67667	0.000
20.67833	-0.061	20.67833	0.000	20.67833	0.000
20.68000	-0.068	20.68000	0.001	20.68000	0.000
20.68167	-0.068	20.68167	0.000	20.68167	0.000
20.68333	-0.060	20.68333	0.000	20.68333	0.000
20.68500	-0.055	20.68500	0.000	20.68500	0.000
20.68667	-0.046	20.68667	0.002	20.68667	0.000
20.68833	-0.042	20.68833	0.002	20.68833	0.000
20.69000	-0.043	20.69000	0.002	20.68998	0.000
20.69167	-0.044	20.69167	0.002	20.69167	0.000
20.69333	-0.049	20.69333	0.002	20.69333	0.000
20.69500	-0.050	20.69500	0.002	20.69500	0.000
20.69667	-0.055	20.69667	0.001	20.69667	0.000
20.69833	-0.055	20.69833	0.001	20.69833	0.000
20.70000	-0.055	20.70000	0.000	20.70000	0.000
20.70167	-0.045	20.70167	0.000	20.70167	0.000
20.70333	-0.034	20.70333	-0.001	20.70333	0.000
20.70500	-0.034	20.70500	-0.001	20.70500	0.000
20.70667	-0.039	20.70667	-0.002	20.70667	0.000
20.70833	-0.043	20.70833	-0.002	20.70833	0.000
20.71000	-0.053	20.71000	-0.001	20.71000	0.000
20.71167	-0.062	20.71167	0.000	20.71167	0.000
20.71333	-0.067	20.71333	0.001	20.71332	0.000
20.71500	-0.062	20.71500	0.001	20.71500	0.000
20.71667	-0.052	20.71667	0.002	20.71667	0.000
20.71833	-0.046	20.71833	0.001	20.71833	0.000
20.72000	-0.040	20.72000	0.000	20.72000	0.000
20.72167	-0.035	20.72167	0.000	20.72165	0.000
20.72333	-0.040	20.72333	0.000	20.72333	0.000
20.72500	-0.044	20.72500	0.000	20.72500	0.000
20.72667	-0.054	20.72667	0.002	20.72667	0.000
20.72833	-0.059	20.72833	0.003	20.72833	0.000
20.73000	-0.058	20.73000	0.002	20.73000	0.000
20.73167	-0.058	20.73167	0.000	20.73167	0.000
20.73333	-0.053	20.73333	0.000	20.73333	0.000
20.73500	-0.048	20.73500	0.002	20.73500	0.000
20.73667	-0.043	20.73667	0.002	20.73665	0.000
20.73833	-0.043	20.73833	0.001	20.73833	0.000
20.74000	-0.048	20.74000	0.001	20.74000	0.000
20.74167	-0.053	20.74167	0.000	20.74167	0.000
20.74333	-0.057	20.74333	0.000	20.74333	0.000
20.74500	-0.067	20.74500	-0.002	20.74498	0.000
20.74667	-0.073	20.74667	-0.001	20.74667	0.000
20.74833	-0.067	20.74833	-0.001	20.74833	0.000
20.75000	-0.061	20.75000	-0.003	20.75000	0.000
20.75167	-0.055	20.75167	-0.002	20.75167	0.000
20.75333	-0.049	20.75333	0.000	20.75333	0.000
20.75500	-0.049	20.75500	0.000	20.75500	0.000
20.75667	-0.054	20.75667	-0.001	20.75667	0.000
20.75833	-0.064	20.75833	0.000	20.75833	0.000
20.76000	-0.070	20.76000	0.000	20.75998	0.000
20.76167	-0.070	20.76167	-0.001	20.76167	0.000
20.76333	-0.071	20.76333	-0.002	20.76333	0.000
20.76500	-0.055	20.76500	-0.003	20.76500	0.000
20.76667	-0.045	20.76667	-0.001	20.76667	0.000
20.76833	-0.040	20.76833	0.000	20.76832	0.000
20.77000	-0.040	20.77000	0.000	20.77000	0.000
20.77167	-0.040	20.77167	0.000	20.77167	0.000
20.77333	-0.046	20.77333	0.001	20.77333	0.000
20.77500	-0.057	20.77500	0.002	20.77500	0.000
20.77667	-0.063	20.77667	0.002	20.77667	0.000
20.77833	-0.068	20.77833	0.002	20.77833	0.000
20.78000	-0.063	20.78000	0.003	20.78000	0.000
20.78167	-0.058	20.78167	0.001	20.78167	0.000
20.78333	-0.049	20.78333	0.000	20.78333	0.000
20.78500	-0.044	20.78500	0.000	20.78500	0.000
20.78667	-0.044	20.78667	0.001	20.78667	0.000
20.78833	-0.050	20.78833	0.000	20.78833	0.000
20.79000	-0.055	20.79000	-0.002	20.79000	0.000
20.79167	-0.060	20.79167	-0.002	20.79165	0.000
20.79333	-0.066	20.79333	-0.001	20.79333	0.000
20.79500	-0.066	20.79500	0.000	20.79500	0.000
20.79667	-0.061	20.79667	0.000	20.79667	0.000
20.79833	-0.062	20.79833	0.000	20.79833	0.000
20.80000	-0.047	20.80000	0.001	20.80000	0.000
20.80167	-0.041	20.80167	0.000	20.80167	0.000
20.80333	-0.041	20.80333	0.001	20.80333	0.000
20.80500	-0.046	20.80500	0.000	20.80500	0.000
20.80667	-0.051	20.80667	-0.001	20.80667	0.000
20.80833	-0.056	20.80833	-0.002	20.80833	0.000
20.81000	-0.056	20.81000	-0.002	20.81000	0.000
20.81167	-0.060	20.81167	-0.001	20.81167	0.000
20.81333	-0.055	20.81333	-0.002	20.81333	0.000
20.81500	-0.049	20.81500	-0.002	20.81498	0.000
20.81667	-0.039	20.81667	0.000	20.81667	0.000
20.81833	-0.039	20.81833	-0.002	20.81833	0.000
20.82000	-0.044	20.82000	-0.001	20.82000	0.000
20.82167	-0.044	20.82167	0.000	20.82167	0.000
20.82333	-0.054	20.82333	0.000	20.82333	0.000
20.82500	-0.060	20.82500	-0.001	20.82500	0.000
20.82667	-0.066	20.82667	-0.001	20.82667	0.000
20.82833	-0.071	20.82833	-0.001	20.82833	0.000
20.83000	-0.061	20.83000	0.000	20.83000	0.000
20.83167	-0.056	20.83167	0.000	20.83167	0.000
20.83333	-0.046	20.83333	-0.001	20.83333	0.000
20.83500	-0.041	20.83500	0.000	20.83500	0.000
20.83667	-0.046	20.83667	-0.002	20.83667	0.000
20.83833	-0.051	20.83833	-0.003	20.83832	0.000
20.84000	-0.056	20.84000	-0.003	20.84000	0.000
20.84167	-0.060	20.84167	-0.002	20.84167	0.000
20.84333	-0.065	20.84333	-0.001	20.84333	0.000
20.84500	-0.060	20.84500	-0.001	20.84500	0.000
20.84667	-0.050	20.84667	0.000	20.84665	0.000
20.84833	-0.040	20.84833	0.001	20.84833	0.000
20.85000	-0.039	20.85000	0.002	20.85000	0.000
20.85167	-0.034	20.85167	0.002	20.85167	0.000
20.85333	-0.039	20.85333	0.004	20.85333	0.000
20.85500	-0.044	20.85500	0.003	20.85500	0.000
20.85667	-0.049	20.85667	0.003	20.85667	0.000
20.85833	-0.059	20.85833	0.002	20.85833	0.000
20.86000	-0.064	20.86000	0.002	20.86000	0.000
20.86167	-0.054	20.86167	0.002	20.86165	0.000
20.86333	-0.045	20.86333	-0.001	20.86333	0.000
20.86500	-0.035	20.86500	-0.001	20.86500	0.000
20.86667	-0.035	20.86667	-0.002	20.86667	0.000
20.86833	-0.036	20.86833	-0.004	20.86833	0.000
20.87000	-0.046	20.87000	-0.005	20.86998	0.000
20.87167	-0.045	20.87167	-0.003	20.87167	0.000
20.87333	-0.050	20.87333	-0.002	20.87333	0.000
20.87500	-0.055	20.87500	-0.001	20.87500	0.000
20.87667	-0.056	20.87667	-0.002	20.87667	0.000
20.87833	-0.051	20.87833	-0.003	20.87833	0.000
20.88000	-0.042	20.88000	-0.003	20.88000	0.000
20.88167	-0.042	20.88167	-0.001	20.88167	0.000
20.88333	-0.037	20.88333	-0.001	20.88333	0.000
20.88500	-0.042	20.88500	-0.003	20.88498	0.000
20.88667	-0.042	20.88667	-0.003	20.88667	0.000
20.88833	-0.047	20.88833	-0.002	20.88833	0.000
20.89000	-0.051	20.89000	-0.002	20.89000	0.000
20.89167	-0.060	20.89167	0.000	20.89167	0.000
20.89333	-0.054	20.89333	0.001	20.89332	0.000
20.89500	-0.049	20.89500	0.001	20.89500	0.000
20.89667	-0.044	20.89667	0.002	20.89667	0.000
20.89833	-0.039	20.89833	0.002	20.89833	0.000
20.90000	-0.039	20.90000	0.002	20.90000	0.000
20.90167	-0.044	20.90167	0.000	20.90167	0.000
20.90333	-0.049	20.90333	0.000	20.90333	0.000
20.90500	-0.055	20.90500	0.000	20.90500	0.000
20.90667	-0.060	20.90667	-0.002	20.90667	0.000
20.90833	-0.070	20.90833	-0.001	20.90833	0.000
20.91000	-0.065	20.91000	-0.001	20.91000	0.000
20.91167	-0.055	20.91167	-0.001	20.91167	0.000
20.91333	-0.045	20.91333	0.000	20.91333	0.000
20.91500	-0.046	20.91500	-0.001	20.91500	0.000
20.91667	-0.041	20.91667	-0.001	20.91665	0.000
20.91833	-0.046	20.91833	-0.002	20.91833	0.000
20.92000	-0.051	20.92000	-0.002	20.92000	0.000
20.92167	-0.055	20.92167	-0.001	20.92167	0.000
20.92333	-0.055	20.92333	-0.001	20.92333	0.000
20.92500	-0.059	20.92500	0.001	20.92500	0.000
20.92667	-0.054	20.92667	0.000	20.92667	0.000
20.92833	-0.043	20.92833	0.002	20.92833	0.000
20.93000	-0.038	20.93000	0.002	20.93000	0.000
20.93167	-0.033	20.93167	0.000	20.93167	0.000
20.93333	-0.033	20.93333	0.002	20.93333	0.000
20.93500	-0.033	20.93500	0.003	20.93500	0.000
20.93667	-0.044	20.93667	0.004	20.93667	0.000
20.93833	-0.054	20.93833	0.004	20.93833	0.000
20.94000	-0.054	20.94000	0.003	20.93998	0.000
20.94167	-0.050	20.94167	0.004	20.94167	0.000
20.94333	-0.040	20.94333	0.004	20.94333	0.000
20.94500	-0.030	20.94500	0.003	20.94500	0.000
20.94667	-0.025	20.94667	0.003	20.94667	0.000
20.94833	-0.026	20.94833	0.000	20.94833	0.000
20.95000	-0.026	20.95000	0.000	20.95000	0.000
20.95167	-0.030	20.95167	0.000	20.95167	0.000
20.95333	-0.041	20.95333	-0.001	20.95333	0.000
20.95500	-0.041	20.95500	0.000	20.95500	0.000
20.95667	-0.040	20.95667	0.000	20.95667	0.000
