,SMILES LIST,Ratio List,Biodegradability
554,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(CC)(CC)CO']","[0.55, 0.45, 1.0]",0
555,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCO']","[0.6, 0.4, 1.0]",1
556,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCCO']","[0.7, 0.3, 1.0]",0
557,"['C(=O)CCCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(C)O']","[0.6, 0.4, 1.0]",1
558,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(C)CO']","[0.6, 0.4, 1.0]",1
559,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(COc1ccccc1OC)O']","[0.9, 0.1, 1.0]",1
560,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCO']","[0.75, 0.25, 1.0]",1
561,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCO', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.65, 0.35]",1
562,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O', 'OCCCCCCCCCCO']","[1.0, 0.4, 0.6]",1
563,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O', 'OCC(C)(C)CO']","[1.0, 0.35, 0.65]",1
564,"['C(=O)c(ccc1)cc1C(=O)', 'OC(CC1)CCC1O', 'OCCCCCCCCCCO']","[1.0, 0.4, 0.6]",1
565,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.4, 0.6]",0
566,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)(C)CO', 'OCCC(C)CCO']","[1.0, 0.4, 0.6]",0
567,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(CC)(CC)CO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.45, 0.55]",0
568,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)CO', 'OCC(CC)(CC)CO']","[1.0, 0.5, 0.5]",1
569,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.5, 0.5]",0
570,"['C(=O)c(cc1)ccc1C(=O)', 'OC(C)C(C)O', 'OC(CC1)CCC1O']","[1.0, 0.4, 0.6]",0
571,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC1)CCC1CO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.45, 0.55]",0
572,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.45, 0.55]",0
573,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC)(CC)CO', 'OCCCCCCO']","[1.0, 0.45, 0.55]",0
574,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC)(CC)CO', 'OCCCCCCCCO']","[1.0, 0.4, 0.6]",1
575,"['C(=O)c(cc1)ccc1C(=O)', 'OCCO', 'OCC(CC)(CCCC)CO']","[1.0, 0.35, 0.65]",1
576,"['C(=O)c(cc1)ccc1C(=O)', 'OCCO', 'OCCCCCO']","[1.0, 0.25, 0.75]",0
577,"['C(=O)c(cc1)ccc1C(=O)', 'OCCC(C)CCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.5, 0.5]",0
578,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)CO', 'OCC(COc1ccccc1OC)O']","[0.5, 0.7, 0.3]",0
579,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)CO', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.65, 0.35]",1
580,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCO', 'OCC(CC1)CCC1CO']","[1.0, 0.25, 0.75]",0
581,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O', 'OCC(CC)(CCCC)CO']","[1.0, 0.3, 0.7]",1
582,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O', 'OCCCCCCCCO']","[1.0, 0.3, 0.7]",0
583,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCO', 'OCC(COc1ccccc1OC)O']","[1.0, 0.5, 0.5]",1
584,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)(C)C(C(C)C)O', 'OCCCCCCCCCO']","[1.0, 0.3, 0.7]",0
585,"['C(=O)CCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCO']","[0.6, 0.4, 1.0]",1
586,"['C(=O)CCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OC(CC1)CCC1O']","[0.9, 0.1, 1.0]",1
587,"['C(=O)CCCCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(CC1)CCC1CO']","[0.6, 0.4, 1.0]",0
588,"['C(=O)CCCCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCCO']","[0.65, 0.35, 1.0]",1
589,"['C(=O)CCCCCCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCO']","[0.8, 0.2, 1.0]",1
590,"['C(=O)CCCCCCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(CC1)CCC1CO']","[0.75, 0.25, 1.0]",1
591,"['C(=O)CCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(CC)(CCCC)CO']","[0.7, 0.3, 1.0]",0
592,"['C(=O)CCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(C)(C)CO']","[0.55, 0.45, 1.0]",0
593,"['C(=O)CCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCO']","[0.9, 0.1, 1.0]",1
594,"['C(=O)CCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCO']","[0.9, 0.1, 1.0]",1
595,"['C(=O)CCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCC(C)CCO']","[0.65, 0.35, 1.0]",1
596,"['C(=O)CCCCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O']","[0.65, 0.35, 1.0]",1
597,"['C(=O)CSCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCO']","[0.5, 0.5, 1.0]",1
598,"['C(=O)CCCCCCC(=O)', 'OCC(C)CO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.8, 0.2]",1
599,"['C(=O)CCCC(=O)', 'OCC(C)CO', 'OC(C)C(C)O']","[1.0, 0.85, 0.15]",1
600,"['C(=O)CCCCCCC(=O)', 'OCC(C)CO', 'OCCCCCO']","[1.0, 0.55, 0.45]",1
601,"['C(=O)CCCCCCCC(=O)', 'OCC(C)CO', 'OCC(CC1)CCC1CO']","[1.0, 0.95, 0.05]",1
602,"['C(=O)CCCCCCC(=O)', 'OCC(C)CO', 'OCC(CC)(CC)CO']","[1.0, 0.6, 0.4]",1
603,"['C(=O)CCC(=O)', 'OCC(C)CO', 'OC(C)C(C)O']","[1.0, 0.2, 0.8]",1
604,"['C(=O)CCCCC(=O)', 'C(=O)C(CC1)CCC1C(=O)', 'OCC(C)CO']","[0.5, 0.5, 1.0]",1
605,"['C(=O)CCCCC(=O)', 'C(=O)CSCC(=O)', 'OCC(C)CO']","[0.5, 0.5, 1.0]",1
606,"['C(=O)CCC(=O)', 'OC(C)C(C)O', 'OC(CC1)CCC1O']","[1.0, 0.45, 0.55]",1
607,"['C(=O)CCCCCCCCC(=O)', 'OC(C)C(C)O', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.5, 0.5]",0
608,"['C(=O)CCCCC(=O)', 'OC(C)C(C)O', 'OCC(COc1ccccc1OC)O']","[1.0, 0.45, 0.55]",1
609,"['C(=O)C(CC1)CCC1C(=O)', 'OC(C)C(C)O', 'OCCCCCCCCCCO']","[1.0, 0.45, 0.55]",1
610,"['C(=O)CSCC(=O)', 'OC(C)C(C)O', 'OCCCO']","[1.0, 0.45, 0.55]",1
611,"['C(=O)CSCC(=O)', 'OC(C)C(C)O', 'OCCCCO']","[1.0, 0.45, 0.55]",1
612,"['C(=O)CCCCCCC(=O)', 'OC(C)C(C)O', 'OCCCCO']","[1.0, 0.4, 0.6]",1
613,"['C(=O)CCC(=O)', 'OC(C)C(C)O', 'OCC(C)O']","[1.0, 0.45, 0.55]",1
614,"['C(=O)CCCC(=O)', 'OC(C)C(C)O', 'OCC(C)(C)CO']","[1.0, 0.35, 0.65]",1
615,"['C(=O)CSCC(=O)', 'OC(C)C(C)O', 'OCCO']","[1.0, 0.45, 0.55]",1
616,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)O', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 1.0, 0.0]",1
617,"['C(=O)CCCCCCC(=O)', 'C(=O)CCCCCCCCC(=O)', 'OC(C)C(C)O']","[0.5, 0.5, 1.0]",1
618,"['C(=O)CCCCC(=O)', 'OCC(C)O', 'OC(CC1)CCC1O']","[1.0, 0.45, 0.55]",1
619,"['C(=O)CCC(=O)', 'OCC(C)O', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.85, 0.15]",1
620,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)O', 'OCCCCCCCCO']","[1.0, 0.45, 0.55]",1
621,"['C(=O)CCC(=O)', 'C(=O)CCCC(=O)', 'OCC(C)O']","[0.45, 0.55, 1.0]",1
622,"['C(=O)CCCC(=O)', 'OCC(C)O', 'OCC(COc1ccccc1OC)O']","[1.0, 0.45, 0.55]",1
623,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)O', 'OCCCCCCCCO']","[1.0, 0.35, 0.65]",1
624,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)O', 'OCCCCCO']","[1.0, 0.35, 0.65]",1
625,"['C(=O)CCCCCCC(=O)', 'OCC(C)O', 'OCC(COc1ccccc1OC)O']","[1.0, 0.45, 0.55]",1
626,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)CCCCCCCC(=O)', 'OCC(C)O']","[0.3, 0.7, 1.0]",1
627,"['C(=O)CCCCCCCCC(=O)', 'OCCO', 'OCCCCO']","[1.0, 0.45, 0.55]",1
628,"['C(=O)CCCC(=O)', 'OCCO', 'OCCCCO']","[1.0, 0.5, 0.5]",1
629,"['C(=O)CSCC(=O)', 'OCCO', 'OCCC(C)CCO']","[1.0, 0.45, 0.55]",1
630,"['C(=O)CCCCC(=O)', 'OCCO', 'OCCCCO']","[1.0, 0.5, 0.5]",1
631,"['C(=O)CCCCCCC(=O)', 'OCCO', 'OC(CC1)CCC1O']","[1.0, 0.45, 0.55]",1
632,"['C(=O)CCC(=O)', 'C(=O)CCCCCCC(=O)', 'OCCO']","[0.5, 0.5, 1.0]",1
633,"['C(=O)CCC(=O)', 'C(=O)CSCC(=O)', 'OCCO']","[0.5, 0.5, 1.0]",1
634,"['C(=O)CCC(=O)', 'OCC(C)(C)CO', 'OCCCCCCCCO']","[1.0, 0.5, 0.5]",1
635,"['C(=O)CCCCC(=O)', 'OCC(C)(C)CO', 'OCC(CC1)CCC1CO']","[1.0, 0.35, 0.65]",1
636,"['C(=O)CCCC(=O)', 'OCC(C)(C)CO', 'OCCCCCCO']","[1.0, 0.5, 0.5]",1
637,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)(C)CO', 'OCC(CC)(CCCC)CO']","[1.0, 0.5, 0.5]",0
638,"['C(=O)CCC(=O)', 'OCC(C)(C)CO', 'OCC(CC)(CCCC)CO']","[1.0, 0.5, 0.5]",0
639,"['C(=O)CSCC(=O)', 'OCC(C)(C)CO', 'OCCCO']","[1.0, 0.5, 0.5]",1
640,"['C(=O)CCC(=O)', 'OCC(C)(C)CO', 'OCC(COc1ccccc1OC)O']","[1.0, 0.5, 0.5]",1
641,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)(C)CO', 'OCC(CC)(CC)CO']","[1.0, 0.5, 0.5]",0
642,"['C(=O)CCCCC(=O)', 'OCC(C)(C)CO', 'OCC(CC)(CC)CO']","[1.0, 0.5, 0.5]",0
643,"['C(=O)CCCCCCCC(=O)', 'OCC(C)(C)CO', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.5, 0.5]",0
644,"['C(=O)CSCC(=O)', 'C(=O)CCCCCCCC(=O)', 'OCC(C)(C)CO']","[0.45, 0.55, 1.0]",0
645,"['C(=O)CCC(=O)', 'C(=O)CSCC(=O)', 'OCC(C)(C)CO']","[0.5, 0.5, 1.0]",1
646,"['C(=O)CCCCCCCCC(=O)', 'OCCCO', 'OCCCCCCO']","[1.0, 0.45, 0.55]",0
647,"['C(=O)CCCCC(=O)', 'OCCCO', 'OC(CC1)CCC1O']","[1.0, 0.5, 0.5]",1
648,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCO', 'OCCC(C)CCO']","[1.0, 0.5, 0.5]",0
649,"['C(=O)CCCCCCCCC(=O)', 'OCCCO', 'OCCCCCCCCCO']","[1.0, 0.5, 0.5]",0
650,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCO', 'OCCCCCCO']","[1.0, 0.5, 0.5]",0
651,"['C(=O)CCCCCCC(=O)', 'OCCCO', 'OCCCCCCCCCO']","[1.0, 0.55, 0.45]",0
652,"['C(=O)CCC(=O)', 'OCCCO', 'OCC(COc1ccccc1OC)O']","[1.0, 0.5, 0.5]",1
653,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCO', 'OC(CC1)CCC1O']","[1.0, 0.5, 0.5]",1
654,"['C(=O)CSCC(=O)', 'OCCCO', 'OC(CC1)CCC1O']","[1.0, 0.5, 0.5]",1
655,"['C(=O)CCCC(=O)', 'OCCCO', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.55, 0.45]",1
656,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCO', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.55, 0.45]",0
657,"['C(=O)CCC(=O)', 'C(=O)CCCCCCCC(=O)', 'OCCCO']","[0.5, 0.5, 1.0]",1
658,"['C(=O)CCCC(=O)', 'OCCCO', 'OCCC(C)CCO']","[1.0, 0.5, 0.5]",1
659,"['C(=O)CSCC(=O)', 'OCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.65, 0.35]",1
660,"['C(=O)CCCC(=O)', 'C(=O)CCCCCCCC(=O)', 'OCCCO']","[0.5, 0.5, 1.0]",1
661,"['C(=O)CCCCCCCC(=O)', 'OCCCCO', 'OCCCCCCCCCCO']","[1.0, 0.45, 0.55]",0
662,"['C(=O)CCCCCCCCC(=O)', 'OCCCCO', 'OCC(CC1)CCC1CO']","[1.0, 0.45, 0.55]",0
663,"['C(=O)CCC(=O)', 'OCCCCO', 'OCC(COc1ccccc1OC)O']","[1.0, 0.5, 0.5]",1
664,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.7, 0.3]",1
665,"['C(=O)CCCCCCCCC(=O)', 'OCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.6, 0.4]",1
666,"['C(=O)CCCCCCCC(=O)', 'OCCCCO', 'OCC(CC)(CCCC)CO']","[1.0, 0.5, 0.5]",0
667,"['C(=O)CSCC(=O)', 'OCCCCO', 'OCC(COc1ccccc1OC)O']","[1.0, 0.5, 0.5]",1
668,"['C(=O)CCCC(=O)', 'C(=O)C(CC1)CCC1C(=O)', 'OCCCCO']","[0.5, 0.5, 1.0]",1
669,"['C(=O)CSCC(=O)', 'C(=O)C(CC1)CCC1C(=O)', 'OCCCCO']","[0.55, 0.45, 1.0]",1
670,"['C(=O)CCC(=O)', 'OCC(C)(C)C(C(C)C)O', 'OCCCCCCO']","[1.0, 0.45, 0.55]",1
671,"['C(=O)CSCC(=O)', 'OCC(C)(C)C(C(C)C)O', 'OCCCCCCCCO']","[1.0, 0.45, 0.55]",1
672,"['C(=O)CCCC(=O)', 'OCC(C)(C)C(C(C)C)O', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.5, 0.5]",0
673,"['C(=O)CCC(=O)', 'OCC(C)(C)C(C(C)C)O', 'OCCCCCCCCO']","[1.0, 0.45, 0.55]",1
674,"['C(=O)CSCC(=O)', 'OCC(CC)(CC)CO', 'OCCCCCCO']","[1.0, 0.5, 0.5]",1
675,"['C(=O)CCCCCCC(=O)', 'OCC(C)(C)C(C(C)C)O', 'OCCCCCO']","[1.0, 0.5, 0.5]",1
676,"['C(=O)CCCCC(=O)', 'OCC(C)(C)C(C(C)C)O', 'OCCCCCO']","[1.0, 0.45, 0.55]",1
677,"['C(=O)CCCC(=O)', 'OCC(C)(C)C(C(C)C)O', 'OCCCCCCO']","[1.0, 0.45, 0.55]",1
678,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)CCCCCCCCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[0.35, 0.65, 1.0]",1
679,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(CC)(CC)CO', 'OCC(CC)(CCCC)CO']","[1.0, 0.55, 0.45]",1
680,"['C(=O)CCCC(=O)', 'OCC(CC)(CC)CO', 'OCCCCCO']","[1.0, 0.5, 0.5]",1
681,"['C(=O)CCCCCCCCC(=O)', 'OCC(CC)(CC)CO', 'OCC(CC1)CCC1CO']","[1.0, 0.45, 0.55]",0
682,"['C(=O)CCCCC(=O)', 'OCCCCCO', 'OCCCCCCO']","[1.0, 0.5, 0.5]",1
683,"['C(=O)CCCCCCC(=O)', 'OCC(CC)(CC)CO', 'OCC(CC1)CCC1CO']","[1.0, 0.55, 0.45]",1
684,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(CC)(CC)CO', 'OCCCCCCCCCO']","[1.0, 0.5, 0.5]",1
685,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(CC)(CC)CO', 'OC(CC1)CCC1O']","[1.0, 0.55, 0.45]",1
686,"['C(=O)CCCC(=O)', 'OCCCCCO', 'OCCCCCCCCO']","[1.0, 0.45, 0.55]",1
687,"['C(=O)CCCC(=O)', 'C(=O)CCCCC(=O)', 'OCCCCCO']","[1.0, 0.5, 0.5]",1
688,"['C(=O)CCCC(=O)', 'OCCCCCCO', 'OCC(CC)(CCCC)CO']","[1.0, 1.0, 0.0]",1
689,"['C(=O)CCCCC(=O)', 'OCCCCCCO', 'OCCCCCCCCCO']","[1.0, 0.5, 0.5]",0
690,"['C(=O)CSCC(=O)', 'OCCCCCCO', 'OCC(CC)(CCCC)CO']","[1.0, 0.5, 0.5]",1
691,"['C(=O)CCCC(=O)', 'OCCCCCCO', 'OCCCCCCCCO']","[1.0, 0.5, 0.5]",1
692,"['C(=O)CSCC(=O)', 'OCCCCCCO', 'OCCCCCCCCCCO']","[1.0, 0.5, 0.5]",1
693,"['C(=O)CCCC(=O)', 'OCCCCCCO', 'OCC(COc1ccccc1OC)O']","[1.0, 0.5, 0.5]",0
694,"['C(=O)CCCCC(=O)', 'OCC(CC1)CCC1CO', 'OC(CC1)CCC1O']","[1.0, 0.5, 0.5]",1
695,"['C(=O)CCCCCCC(=O)', 'OCC(CC1)CCC1CO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.7, 0.3]",0
696,"['C(=O)CCCCC(=O)', 'C(=O)CCCCCCCC(=O)', 'OCC(CC1)CCC1CO']","[0.55, 0.45, 1.0]",1
697,"['C(=O)CSCC(=O)', 'OCC(CC1)CCC1CO', 'OC(CC1)CCC1O']","[1.0, 0.5, 0.5]",1
698,"['C(=O)CCCCCCCCC(=O)', 'OCC(CC1)CCC1CO', 'OC(CC1)CCC1O']","[1.0, 0.55, 0.45]",1
699,"['C(=O)CCCCCCCCC(=O)', 'OCC(CC1)CCC1CO', 'OCCC(C)CCO']","[1.0, 0.55, 0.45]",1
700,"['C(=O)CCCC(=O)', 'C(=O)CCCCCCCC(=O)', 'OCC(CC1)CCC1CO']","[0.5, 0.5, 1.0]",1
701,"['C(=O)CCCCCCCCC(=O)', 'OCCC(C)CCO', 'OCCCCCCCCO']","[1.0, 0.5, 0.5]",1
702,"['C(=O)CSCC(=O)', 'OCCC(C)CCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.65, 0.35]",1
703,"['C(=O)CCC(=O)', 'OCCC(C)CCO', 'OC(CC1)CCC1O']","[1.0, 0.55, 0.45]",1
704,"['C(=O)CCCCCCCC(=O)', 'OCCC(C)CCO', 'OCCCCCCCCO']","[1.0, 0.5, 0.5]",1
705,"['C(=O)CCCCC(=O)', 'OCCC(C)CCO', 'OC(CC1)CCC1O']","[1.0, 0.8, 0.2]",1
706,"['C(=O)CCCC(=O)', 'C(=O)CCCCCCCCC(=O)', 'OCCC(C)CCO']","[1.0, 0.5, 0.5]",1
707,"['C(=O)CCCCC(=O)', 'C(=O)CCCCCCC(=O)', 'OCCC(C)CCO']","[0.5, 0.5, 1.0]",1
708,"['C(=O)CSCC(=O)', 'OCCCCCCCCCO', 'OC(CC1)CCC1O']","[1.0, 0.55, 0.45]",1
709,"['C(=O)CSCC(=O)', 'C(=O)CCCCCCCC(=O)', 'OCCCCCCCCCO']","[0.5, 0.5, 1.0]",1
710,"['C(=O)CCCCCCC(=O)', 'C(=O)CCCCCCCC(=O)', 'OCCCCCCCCCO']","[0.75, 0.25, 1.0]",1
711,"['C(=O)CSCC(=O)', 'C(=O)CCCCCCCCC(=O)', 'OCCCCCCCCCO']","[0.5, 0.5, 1.0]",1
712,"['C(=O)CCCCCCCCC(=O)', 'OCC(CC)(CCCC)CO', 'OC(CC1)CCC1O']","[1.0, 0.55, 0.45]",1
713,"['C(=O)CCCCCCCC(=O)', 'OCC(CC)(CCCC)CO', 'OC(CC1)CCC1O']","[1.0, 0.5, 0.5]",1
714,"['C(=O)CSCC(=O)', 'OCC(CC)(CCCC)CO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.55, 0.45]",1
715,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(CC)(CCCC)CO', 'OCCCCCCCCO']","[1.0, 0.5, 0.5]",1
716,"['C(=O)CSCC(=O)', 'C(=O)CCCCCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[0.5, 0.5, 1.0]",1
717,"['C(=O)CCCC(=O)', 'C(=O)CCCCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[0.5, 0.5, 1.0]",1
718,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)CCCCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[0.35, 0.65, 1.0]",1
719,"['C(=O)CCCCC(=O)', 'C(=O)C(CC1)CCC1C(=O)', 'OCC(CC)(CCCC)CO']","[0.3, 0.7, 1.0]",1
720,"['C(=O)CCCCC(=O)', 'OC(CC1)CCC1O', 'OCCCCCCCCO']","[1.0, 0.45, 0.55]",1
721,"['C(=O)CSCC(=O)', 'OC(CC1)CCC1O', 'OCCCCCCCCCCO']","[1.0, 0.5, 0.5]",1
722,"['C(=O)CCCC(=O)', 'OCCCCCCCCCCO', 'OCCCCCCCCO']","[1.0, 0.5, 0.5]",1
723,"['C(=O)CCCCCCCCC(=O)', 'OCCCCCCCCCCO', 'OCC(COc1ccccc1OC)O']","[1.0, 0.55, 0.45]",1
724,"['C(=O)CCCC(=O)', 'OCCCCCCCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.55, 0.45]",1
725,"['C(=O)CSCC(=O)', 'C(=O)CCCCCCCCC(=O)', 'OCCCCCCCCCCO']","[0.5, 0.5, 1.0]",1
726,"['C(=O)CCC(=O)', 'C(=O)C(CC1)CCC1C(=O)', 'OCCCCCCCCCCO']","[0.5, 0.5, 1.0]",1
727,"['C(=O)CCCCC(=O)', 'OCCCCCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.6, 0.4]",1
728,"['C(=O)CSCC(=O)', 'C(=O)CCCCCCCC(=O)', 'OCCCCCCCCO']","[0.5, 0.5, 1.0]",1
729,"['C(=O)CCCC(=O)', 'C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[0.55, 0.45, 1.0]",1
730,"['C(=O)CCCC(=O)', 'C(=O)CCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[0.85, 0.15, 1.0]",0
