,SMILES LIST,Ratio List,Biodegradability
560,"['C(=O)CCC(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",1
561,"['C(=O)CCC(=O)', 'OCC#CCO']","[1, 1]",1
562,"['C(=O)CCC(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
563,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",0
564,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1ccc(cc1)S(=O)(=O)c2ccc(cc2)O']","[1, 1]",0
565,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1cccc(c1)O']","[1, 1]",0
566,"['C(=O)c(ccc1)cc1C(=O)', 'Oc1c(ccc2)c(ccc1)c2O']","[1, 1]",1
567,"['C(=O)CCCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)C(C)(C)c3ccc(cc3)O']","[1, 1]",1
568,"['C(=O)CC(=O)', 'Oc1ccc(cc1)S(=O)(=O)c2ccc(cc2)O']","[1, 1]",0
569,"['C(=O)CCCCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
570,"['C(=O)CCCCC(=O)', 'OCC#CCO']","[1, 1]",1
571,"['C(=O)CCCCC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
572,"['C(=O)CC(=O)', 'Oc1ccc(cc1)Sc2ccc(cc2)O']","[1, 1]",0
573,"['C(=O)c(cc1)ccc1C(=O)', 'OCC=CCO']","[1, 1]",0
574,"['C(=O)CCCCCCCC(=O)', 'Oc1ccc(cc1)C(C)(c2ccccc2)c3ccc(cc3)O']","[1, 1]",1
575,"['C(=O)CCCCCCC(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
576,"['C(=O)c(cc1)ccc1C(=O)', 'Oc(cccc1)c1c2c(cccc2)O']","[1, 1]",0
577,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCO']","[1, 1]",0
578,"['C(=O)', 'OCC=CCO']","[1, 1]",0
579,"['C(=O)', 'OCCCCCCCCO']","[1, 1]",0
580,"['C(=O)', 'OCCOCCO']","[1, 1]",1
581,"['C(=O)', 'OCC(C)OCC(C)O']","[1, 1]",0
582,"['C(=O)', 'Oc1cc2c(cc1)ccc(c2)O']","[1, 1]",1
583,"['C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",0
584,"['C(=O)', 'Oc1ccc(cc1)Cc2ccc(cc2)O']","[1, 1]",0
585,"['C(=O)', 'OCC(C)CO']","[1, 1]",0
586,"['C(=O)', 'OC(C=C)C(C=C)O']","[1, 1]",0
587,"['C(=O)', 'OCCSCCO']","[1, 1]",1
588,"['C(=O)COCC(=O)', 'OCCCCCCCO']","[1, 1]",1
589,"['C(=O)CSCC(=O)', 'OCCC(C)CCO']","[1, 1]",1
590,"['C(=O)CSCC(=O)', 'OCCCCCCO']","[1, 1]",1
591,"['C(=O)CCCCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
592,"['C(=O)CCCCC(=O)', 'OCC(C)O']","[1, 1]",1
593,"['C(=O)CCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",0
594,"['C(=O)CCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",0
595,"['C(=O)CSCC(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1, 1]",1
596,"['C(=O)CN(C)CC(=O)', 'OC(CC1)CCC1C(C)(C)C(CC2)CCC2O']","[1, 1]",0
597,"['C(=O)C(CC1)CCC1C(=O)', 'OCCO']","[1, 1]",0
598,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCO']","[1, 1]",0
599,"['C(=O)C(CC1)CCC1C(=O)', 'OCCC(C)CCO']","[1, 1]",0
600,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
601,"['C(=O)CCCCCCCC(=O)', 'OCCCO']","[1, 1]",0
602,"['C(=O)CCC(=O)', 'OCCCO']","[1, 1]",1
603,"['C(=O)CCC(=O)', 'OCCCCCO']","[1, 1]",1
604,"['C(=O)CCCC(=O)', 'OCCCCCCO']","[1, 1]",1
605,"['C(=O)CCCCC(=O)', 'OCCO']","[1, 1]",1
606,"['C(=O)CCCCC(=O)', 'OCCCCCO']","[1, 1]",1
607,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)O']","[1, 1]",0
608,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCO']","[1, 1]",0
609,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCCCCO']","[1, 1]",0
610,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCCO']","[1, 1]",0
611,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCCCCO']","[1, 1]",0
612,"['C(=O)C(CC1)CCC1C(=O)', 'OCCCCCCCCO']","[1, 1]",0
613,"['C(=O)CCCCCC(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
614,"['C(=O)CCCCCCCCC(=O)', 'OCCCCO']","[1, 1]",1
615,"['C(=O)CCCCCCCCC(=O)', 'OCCCCCO']","[1, 1]",0
616,"['C(=O)CCCCCC(=O)', 'OCC(C)(C)C(C(C)C)O']","[1, 1]",1
617,"['C(=O)CCCCCCCC(=O)', 'OCCCCCCO']","[1, 1]",0
618,"['C(=O)CCCCCC(=O)', 'OCC(C)CO']","[1, 1]",1
619,"['C(=O)CSCC(=O)', 'OCCOCCO']","[1, 1]",1
620,"['C(=O)CCCCC(=O)', 'OCCOCCO']","[1, 1]",1
621,"['C(=O)CCCCCCCCC(=O)', 'OC(C)COC(C)COC(C)CO']","[1, 1]",1
622,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)OCC(C)O']","[1, 1]",1
623,"['C(=O)c(ccc1)cc1C(=O)', 'OCCSCCO']","[1, 1]",1
624,"['C(=O)CCCC(=O)', 'OC(CS1)SCC1O']","[1, 1]",0
625,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(C)CO']","[1, 1]",1
626,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
627,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCCCCCO']","[1, 1]",0
628,"['C(=O)c1nc2ccccc2c(c1)C(=O)', 'OCCCCCCO']","[1, 1]",1
629,"['C(=O)c1oc(cc1)C(=O)', 'OCC(C)CO']","[1, 1]",1
630,"['C(=O)CCCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",0
631,"['C(=O)CSCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",0
632,"['C(=O)COCCOCC(=O)', 'OCC(CC)(CC)CO']","[1, 1]",1
633,"['C(=O)COCCOCC(=O)', 'OCC(CC(C1)C2C3)C1C2CC3CO']","[1, 1]",1
634,"['C(=O)CCCCCCCCC(=O)', 'OCC(CC)(CCCC)CO']","[1, 1]",0
635,"['C(=O)CSCC(=O)', 'OCC(C)O']","[1, 1]",1
636,"['C(=O)CCCCCCCC(=O)', 'OCC(C)O']","[1, 1]",1
637,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCO']","[1, 1]",0
638,"['C(=O)CCCCCC(=O)', 'OCC(C)(C)CO']","[1, 1]",0
639,"['C(=O)CCCCCCCCC(=O)', 'OCCCO']","[1, 1]",0
640,"['C(=O)c(ccc1c2)cc1ccc2C(=O)', 'OCCCO']","[1, 1]",0
641,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCCO']","[2, 1]",0
642,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCCO']","[2, 1]",0
643,"['C(=O)CCO', 'C(=O)CCO']","[2, 1]",1
644,"['C(=O)CCCCO', 'C(=O)CC(C)O']","[2, 1]",1
645,"['C(=O)CCCCO', 'C(=O)C(C)OC(=O)C(C)O']","[2, 1]",1
646,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CCCCCCCCCCCCCCO']","[2, 1]",1
647,"['C(=O)C(C)OC(=O)C(C)O', 'C(=O)CC(C)O']","[2, 1]",0
648,"['C(=O)COC(=O)CO', 'C(=O)CC(C)O']","[2, 1]",1
649,"['C(=O)CCCCCCCCCCCCCCCO', 'C(=O)COC(=O)CO']","[2, 1]",1
650,"['C(=O)CCCCCCCCCCCCCCO', 'C(=O)C=Cc(cccc1)c1O']","[2, 1]",1
651,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCCCO']","[2, 1]",0
652,"['C(=O)C=Cc(cccc1)c1O', 'C(=O)CCCCO']","[2, 1]",0
653,"['C(=O)CCCCO', 'C(=O)C=Cc(cccc1)c1O']","[2, 1]",0
654,"['C(=O)CCCCC(CCCC)O', 'C(=O)CCCC(CCCC)O']","[2, 1]",0
655,"['C(=O)COC(=O)CO', 'C(=O)CCCCO']","[2, 1]",1
656,"['C(=O)CCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCO']","[0.7, 0.3, 1.0]",1
657,"['C(=O)CCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O']","[0.45, 0.55, 1.0]",1
658,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[0.9, 0.1, 1.0]",0
659,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(CC)(CC)CO']","[0.55, 0.45, 1.0]",0
660,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCO']","[0.6, 0.4, 1.0]",1
661,"['C(=O)CCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCCO']","[0.7, 0.3, 1.0]",0
662,"['C(=O)CCCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(C)OCC(C)O']","[0.65, 0.35, 1.0]",1
663,"['C(=O)CCCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(C)O']","[0.6, 0.4, 1.0]",1
664,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(C)CO']","[0.6, 0.4, 1.0]",1
665,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(COc1ccccc1OC)O']","[0.9, 0.1, 1.0]",1
666,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCO']","[0.75, 0.25, 1.0]",1
667,"['C(=O)COCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(CC1)CCC1CO']","[0.6, 0.4, 1.0]",1
668,"['C(=O)COCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(COc1ccccc1OC)O']","[0.9, 0.1, 1.0]",1
669,"['C(=O)COCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCO']","[0.85, 0.15, 1.0]",0
670,"['C(=O)COCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCCO']","[0.55, 0.45, 1.0]",1
671,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCO', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.65, 0.35]",1
672,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O', 'OCCCCCCCCCCO']","[1.0, 0.4, 0.6]",1
673,"['C(=O)c(ccc1)cc1C(=O)', 'OC(C)C(C)O', 'OCC(C)(C)CO']","[1.0, 0.35, 0.65]",1
674,"['C(=O)c(ccc1)cc1C(=O)', 'OC(CC1)CCC1O', 'OCCCCCCCCCCO']","[1.0, 0.4, 0.6]",1
675,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.4, 0.6]",0
676,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)(C)CO', 'OCC(C)OCC(C)O']","[1.0, 0.35, 0.65]",1
677,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)(C)CO', 'OCCC(C)CCO']","[1.0, 0.4, 0.6]",0
678,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(CC)(CC)CO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.45, 0.55]",0
679,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)OCC(C)O', 'OCCCCCCO']","[1.0, 0.45, 0.55]",0
680,"['C(=O)c(ccc1)cc1C(=O)', 'OCC(C)CO', 'OCC(CC)(CC)CO']","[1.0, 0.5, 0.5]",1
681,"['C(=O)c(ccc1)cc1C(=O)', 'OCCCCCO', 'OC(C)COC(C)COC(C)CO']","[1.0, 0.65, 0.35]",1
682,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.5, 0.5]",0
683,"['C(=O)c(cc1)ccc1C(=O)', 'OC(C)C(C)O', 'OC(CC1)CCC1O']","[1.0, 0.4, 0.6]",0
684,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC1)CCC1CO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.45, 0.55]",0
685,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCCCCCCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.45, 0.55]",0
686,"['C(=O)c(cc1)ccc1C(=O)', 'OCCOCCO', 'OCCCCCCCCCCO']","[1.0, 0.4, 0.6]",0
687,"['C(=O)c(cc1)ccc1C(=O)', 'OCCOCCO', 'OCCOCCOCCO']","[1.0, 0.7, 0.3]",1
688,"['C(=O)c(cc1)ccc1C(=O)', 'OCCOCCO', 'OC(C)COC(C)COC(C)CO']","[1.0, 0.5, 0.5]",1
689,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC)(CC)CO', 'OCCCCCCO']","[1.0, 0.45, 0.55]",0
690,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(CC)(CC)CO', 'OCCCCCCCCO']","[1.0, 0.4, 0.6]",1
691,"['C(=O)c(cc1)ccc1C(=O)', 'OCCO', 'OCC(CC)(CCCC)CO']","[1.0, 0.35, 0.65]",1
692,"['C(=O)c(cc1)ccc1C(=O)', 'OCCO', 'OCCCCCO']","[1.0, 0.25, 0.75]",0
693,"['C(=O)c(cc1)ccc1C(=O)', 'OCCO', 'OC(C)COC(C)COC(C)CO']","[1.0, 0.55, 0.45]",0
694,"['C(=O)c(cc1)ccc1C(=O)', 'OCCC(C)CCO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.5, 0.5]",0
695,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)CO', 'OCC(COc1ccccc1OC)O']","[0.5, 0.7, 0.3]",0
696,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)CO', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.65, 0.35]",1
697,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCO', 'OCC(CC1)CCC1CO']","[1.0, 0.25, 0.75]",0
698,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O', 'OCC(CC)(CCCC)CO']","[1.0, 0.3, 0.7]",1
699,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O', 'OCC(C)OCC(C)O']","[1.0, 0.4, 0.6]",1
700,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O', 'OCCCCCCCCO']","[1.0, 0.3, 0.7]",0
701,"['C(=O)c(cc1)ccc1C(=O)', 'OCCCCCO', 'OCC(COc1ccccc1OC)O']","[1.0, 0.5, 0.5]",1
702,"['C(=O)c(cc1)ccc1C(=O)', 'OCC(C)(C)C(C(C)C)O', 'OCCCCCCCCCO']","[1.0, 0.3, 0.7]",0
703,"['C(=O)c(cc1)ccc1C(=O)', 'OC(C)COC(C)COC(C)CO', 'OCC(CC)(CCCC)CO']","[1.0, 0.15, 0.85]",1
704,"['C(=O)c(cc1)ccc1C(=O)', 'OC(C)COC(C)COC(C)CO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.6, 0.4]",0
705,"['C(=O)COCCOCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCO']","[0.55, 0.45, 1.0]",1
706,"['C(=O)COCCOCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OC(C)COC(C)COC(C)CO']","[0.6, 0.4, 1.0]",1
707,"['C(=O)CCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCO']","[0.6, 0.4, 1.0]",1
708,"['C(=O)CCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OC(CC1)CCC1O']","[0.9, 0.1, 1.0]",1
709,"['C(=O)CCCCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(CC1)CCC1CO']","[0.6, 0.4, 1.0]",0
710,"['C(=O)CCCCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCCO']","[0.65, 0.35, 1.0]",1
711,"['C(=O)CCCCCCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCCCO']","[0.8, 0.2, 1.0]",1
712,"['C(=O)CCCCCCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(CC1)CCC1CO']","[0.75, 0.25, 1.0]",1
713,"['C(=O)CCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(CC)(CCCC)CO']","[0.7, 0.3, 1.0]",0
714,"['C(=O)CCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCC(C)(C)CO']","[0.55, 0.45, 1.0]",0
715,"['C(=O)CCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCO']","[0.9, 0.1, 1.0]",1
716,"['C(=O)CCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCCO']","[0.9, 0.1, 1.0]",1
717,"['C(=O)CCCCCCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCC(C)CCO']","[0.65, 0.35, 1.0]",1
718,"['C(=O)CCCCCCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(C)O']","[0.65, 0.35, 1.0]",1
719,"['C(=O)CSCC(=O)', 'C(=O)c(ccc1)cc1C(=O)', 'OCCCCCCO']","[0.5, 0.5, 1.0]",1
720,"['C(=O)CSCC(=O)', 'C(=O)c(cc1)ccc1C(=O)', 'OCC(C)OCC(C)O']","[0.65, 0.35, 1.0]",1
721,"['C(=O)CCCCCCC(=O)', 'OCC(C)CO', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.8, 0.2]",1
722,"['C(=O)COCCOCC(=O)', 'OCC(C)CO', 'OCC(C)O']","[1.0, 0.8, 0.2]",1
723,"['C(=O)CCCC(=O)', 'OCC(C)CO', 'OC(C)C(C)O']","[1.0, 0.85, 0.15]",1
724,"['C(=O)CCCCCCC(=O)', 'OCC(C)CO', 'OCCCCCO']","[1.0, 0.55, 0.45]",1
725,"['C(=O)CCCCCCCC(=O)', 'OCC(C)CO', 'OCC(CC1)CCC1CO']","[1.0, 0.95, 0.05]",1
726,"['C(=O)CCCCCCC(=O)', 'OCC(C)CO', 'OCC(CC)(CC)CO']","[1.0, 0.6, 0.4]",1
727,"['C(=O)CCC(=O)', 'OCC(C)CO', 'OC(C)C(C)O']","[1.0, 0.2, 0.8]",1
728,"['C(=O)COCC(=O)', 'C(=O)CCCCCCC(=O)', 'OCC(C)CO']","[0.5, 0.5, 1.0]",1
729,"['C(=O)COCC(=O)', 'OCC(C)CO', 'OCCCCO']","[1.0, 0.55, 0.45]",1
730,"['C(=O)CCCCC(=O)', 'C(=O)C(CC1)CCC1C(=O)', 'OCC(C)CO']","[0.5, 0.5, 1.0]",1
731,"['C(=O)CCCC(=O)', 'C(=O)COCCOCC(=O)', 'OCC(C)CO']","[0.55, 0.45, 1.0]",1
732,"['C(=O)CCCCC(=O)', 'C(=O)CSCC(=O)', 'OCC(C)CO']","[0.5, 0.5, 1.0]",1
733,"['C(=O)COCC(=O)', 'OC(C)C(C)O', 'OCC(COc1ccccc1OC)O']","[1.0, 0.6, 0.4]",1
734,"['C(=O)CCC(=O)', 'OC(C)C(C)O', 'OC(CC1)CCC1O']","[1.0, 0.45, 0.55]",1
735,"['C(=O)C(CC1)CCC1C(=O)', 'OC(C)C(C)O', 'OC(C)COC(C)COC(C)CO']","[1.0, 0.5, 0.5]",1
736,"['C(=O)CCCCCCCCC(=O)', 'OC(C)C(C)O', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.5, 0.5]",0
737,"['C(=O)CCCCC(=O)', 'OC(C)C(C)O', 'OCC(COc1ccccc1OC)O']","[1.0, 0.45, 0.55]",1
738,"['C(=O)C(CC1)CCC1C(=O)', 'OC(C)C(C)O', 'OCCCCCCCCCCO']","[1.0, 0.45, 0.55]",1
739,"['C(=O)CSCC(=O)', 'OC(C)C(C)O', 'OCCCO']","[1.0, 0.45, 0.55]",1
740,"['C(=O)CSCC(=O)', 'OC(C)C(C)O', 'OCCCCO']","[1.0, 0.45, 0.55]",1
741,"['C(=O)CCCCCCC(=O)', 'OC(C)C(C)O', 'OCCCCO']","[1.0, 0.4, 0.6]",1
742,"['C(=O)CCC(=O)', 'OC(C)C(C)O', 'OCC(C)O']","[1.0, 0.45, 0.55]",1
743,"['C(=O)COCC(=O)', 'OC(C)C(C)O', 'OCC(C)(C)CO']","[1.0, 0.45, 0.55]",1
744,"['C(=O)CCCC(=O)', 'OC(C)C(C)O', 'OCC(C)(C)CO']","[1.0, 0.35, 0.65]",1
745,"['C(=O)CSCC(=O)', 'OC(C)C(C)O', 'OCCO']","[1.0, 0.45, 0.55]",1
746,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)O', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 1.0, 0.0]",1
747,"['C(=O)CCCCCCC(=O)', 'C(=O)CCCCCCCCC(=O)', 'OC(C)C(C)O']","[0.5, 0.5, 1.0]",1
748,"['C(=O)CCCCCCCC(=O)', 'OCC(C)O', 'OC(C)COC(C)COC(C)CO']","[1.0, 0.5, 0.5]",1
749,"['C(=O)COCCOCC(=O)', 'OCC(C)O', 'OCC(C)(C)C(C(C)C)O']","[1.0, 0.25, 0.75]",1
750,"['C(=O)COCC(=O)', 'OCC(C)O', 'OCC(CC)(CC)CO']","[1.0, 0.45, 0.55]",1
751,"['C(=O)CCCCC(=O)', 'OCC(C)O', 'OC(CC1)CCC1O']","[1.0, 0.45, 0.55]",1
752,"['C(=O)CCC(=O)', 'OCC(C)O', 'Oc1ccc(cc1)C(C)(C)c2ccc(cc2)O']","[1.0, 0.85, 0.15]",1
753,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)O', 'OCCCCCCCCO']","[1.0, 0.45, 0.55]",1
754,"['C(=O)CCC(=O)', 'C(=O)CCCC(=O)', 'OCC(C)O']","[0.45, 0.55, 1.0]",1
755,"['C(=O)COCC(=O)', 'OCC(C)O', 'OCC(C)OCC(C)O']","[1.0, 0.5, 0.5]",0
756,"['C(=O)CCCC(=O)', 'OCC(C)O', 'OCC(COc1ccccc1OC)O']","[1.0, 0.45, 0.55]",1
757,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)O', 'OCCCCCCCCO']","[1.0, 0.35, 0.65]",1
758,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)O', 'OCCCCCO']","[1.0, 0.35, 0.65]",1
759,"['C(=O)CCCCCCC(=O)', 'OCC(C)O', 'OCC(COc1ccccc1OC)O']","[1.0, 0.45, 0.55]",1
760,"['C(=O)COCC(=O)', 'OCC(C)O', 'OCC(COc1ccccc1OC)O']","[1.0, 0.55, 0.45]",1
761,"['C(=O)C(CC1)CCC1C(=O)', 'C(=O)CCCCCCCC(=O)', 'OCC(C)O']","[0.3, 0.7, 1.0]",1
762,"['C(=O)CCCCCCCCC(=O)', 'OCCO', 'OCCCCO']","[1.0, 0.45, 0.55]",1
763,"['C(=O)CCCC(=O)', 'OCCO', 'OCCCCO']","[1.0, 0.5, 0.5]",1
764,"['C(=O)COCC(=O)', 'OCCO', 'OCC(CC)(CCCC)CO']","[1.0, 0.3, 0.7]",1
765,"['C(=O)CSCC(=O)', 'OCCO', 'OCCC(C)CCO']","[1.0, 0.45, 0.55]",1
766,"['C(=O)CCCCC(=O)', 'OCCO', 'OCCCCO']","[1.0, 0.5, 0.5]",1
767,"['C(=O)CCCC(=O)', 'OCCO', 'OC(C)COC(C)COC(C)CO']","[1.0, 0.45, 0.55]",1
768,"['C(=O)CCCCCCC(=O)', 'OCCO', 'OC(CC1)CCC1O']","[1.0, 0.45, 0.55]",1
769,"['C(=O)CCCCCCCC(=O)', 'OCCO', 'OC(C)COC(C)COC(C)CO']","[1.0, 0.45, 0.55]",1
770,"['C(=O)C(CC1)CCC1C(=O)', 'OCCO', 'OC(C)COC(C)COC(C)CO']","[1.0, 0.4, 0.6]",1
771,"['C(=O)COCC(=O)', 'C(=O)CCCCCCCCC(=O)', 'OCCO']","[0.2, 0.8, 1.0]",1
772,"['C(=O)CCC(=O)', 'C(=O)CCCCCCC(=O)', 'OCCO']","[0.5, 0.5, 1.0]",1
773,"['C(=O)CCC(=O)', 'C(=O)CSCC(=O)', 'OCCO']","[0.5, 0.5, 1.0]",1
774,"['C(=O)CCCCCCCC(=O)', 'OCC(C)(C)CO', 'OCC(C)OCC(C)O']","[1.0, 0.5, 0.5]",1
775,"['C(=O)CCC(=O)', 'OCC(C)(C)CO', 'OCCCCCCCCO']","[1.0, 0.5, 0.5]",1
776,"['C(=O)CCCCC(=O)', 'OCC(C)(C)CO', 'OCC(CC1)CCC1CO']","[1.0, 0.35, 0.65]",1
777,"['C(=O)CCCC(=O)', 'OCC(C)(C)CO', 'OCCCCCCO']","[1.0, 0.5, 0.5]",1
778,"['C(=O)C(CC1)CCC1C(=O)', 'OCC(C)(C)CO', 'OCC(CC)(CCCC)CO']","[1.0, 0.5, 0.5]",0
779,"['C(=O)CSCC(=O)', 'OCC(C)(C)CO', 'OCCOCCO']","[1.0, 0.5, 0.5]",1
780,"['C(=O)CCC(=O)', 'OCC(C)(C)CO', 'OCC(CC)(CCCC)CO']","[1.0, 0.5, 0.5]",0
781,"['C(=O)CSCC(=O)', 'OCC(C)(C)CO', 'OCCCO']","[1.0, 0.5, 0.5]",1
782,"['C(=O)CCC(=O)', 'OCC(C)(C)CO', 'OCC(COc1ccccc1OC)O']","[1.0, 0.5, 0.5]",1
783,"['C(=O)CCCCCCC(=O)', 'OCC(C)(C)CO', 'OCC(C)OCC(C)O']","[1.0, 0.5, 0.5]",1
784,"['C(=O)COCC(=O)', 'OCC(C)(C)CO', 'OCCCCCCCCO']","[1.0, 0.5, 0.5]",1
785,"['C(=O)CCCCCCCCC(=O)', 'OCC(C)(C)CO', 'OCC(CC)(CC)CO']","[1.0, 0.5, 0.5]",0
786,"['C(=O)COCCOCC(=O)', 'OCC(C)(C)CO', 'OCC(C)OCC(C)O']","[1.0, 0.55, 0.45]",1
787,"['C(=O)CCCCC(=O)', 'OCC(C)(C)CO', 'OCC(CC)(CC)CO']","[1.0, 0.5, 0.5]",0
788,"['C(=O)COCCOCC(=O)', 'OCC(C)(C)CO', 'OCCOCCOCCO']","[1.0, 0.45, 0.55]",1
